Time (hh:mm:ss),FlightID,Latitude (deg),Longitude (deg),Altitude (feet),Aircraft type,CAS (knot),TAS (knot),GS (knot),MACH
12:04:41,FLT1000,34.6585,142.9193,37998.27,B782,273.7061,401.7662,828.7738,0.8561
12:04:42,FLT1000,34.6588,142.9172,37998.26,B782,273.7517,401.7625,828.6469,0.856
12:04:43,FLT1000,34.6591,142.9151,37998.36,B782,273.7896,401.764,828.6673,0.856
12:04:44,FLT1000,34.6593,142.9129,37998.51,B782,273.7622,401.7629,828.4763,0.8558
12:04:45,FLT1000,34.6596,142.9108,37998.58,B782,273.7393,401.7619,828.9399,0.8563
12:04:46,FLT1000,34.6599,142.9087,37998.6,B782,273.6703,401.7628,828.5635,0.8559
12:04:47,FLT1000,34.6602,142.9065,37998.62,B782,273.8118,401.7635,828.6852,0.856
12:04:48,FLT1000,34.6604,142.9044,37998.62,B782,273.7439,401.7611,828.6852,0.856
12:04:49,FLT1000,34.6607,142.9023,37998.66,B782,273.7506,401.7566,828.6235,0.8559
12:04:50,FLT1000,34.661,142.9001,37998.71,B782,273.7526,401.7545,828.5612,0.8559
12:04:51,FLT1000,34.6613,142.898,37998.73,B782,273.6575,401.7554,828.5554,0.8559
12:04:52,FLT1000,34.6615,142.8959,37998.83,B782,273.7879,401.7573,828.6256,0.8559
12:04:53,FLT1000,34.6618,142.8937,37998.87,B782,273.7786,401.7543,828.675,0.856
12:04:54,FLT1000,34.6621,142.8916,37998.86,B782,273.7823,401.753,828.6804,0.856
12:04:55,FLT1000,34.6623,142.8894,37998.88,B782,273.7926,401.7543,828.467,0.8558
12:04:56,FLT1000,34.6626,142.8873,37998.91,B782,273.6842,401.7576,828.3984,0.8557
12:04:57,FLT1000,34.6629,142.8852,37998.92,B782,273.7771,401.76,828.7522,0.8561
12:04:58,FLT1000,34.6632,142.8831,37998.85,B782,273.522,401.7625,828.3793,0.8557
12:04:59,FLT1000,34.6634,142.8809,37998.73,B782,273.689,401.7626,828.8616,0.8562
12:05:00,FLT1000,34.6637,142.8788,37998.68,B782,273.7615,401.7628,828.8916,0.8562
12:05:01,FLT1000,34.664,142.8767,37998.66,B782,273.8126,401.7621,828.7885,0.8561
12:05:02,FLT1000,34.6643,142.8745,37998.59,B782,273.7303,401.7627,828.7644,0.8561
12:05:03,FLT1000,34.6645,142.8724,37998.52,B782,273.7556,401.7633,828.9004,0.8562
12:05:04,FLT1000,34.6648,142.8702,37998.41,B782,273.8626,401.763,829.0223,0.8564
12:05:05,FLT1000,34.6651,142.8681,37998.41,B782,273.7131,401.766,829.0769,0.8564
12:05:06,FLT1000,34.6654,142.866,37998.33,B782,273.697,401.7684,828.5554,0.8559
12:05:07,FLT1000,34.6656,142.8639,37998.14,B782,273.7943,401.7708,828.7119,0.856
12:05:08,FLT1000,34.6659,142.8617,37998,B782,273.8502,401.7704,828.8804,0.8562
12:05:09,FLT1000,34.6662,142.8596,37997.97,B782,273.7291,401.7712,828.7646,0.8561
12:05:10,FLT1000,34.6664,142.8575,37997.9,B782,273.8208,401.7696,828.8796,0.8562
12:05:11,FLT1000,34.6667,142.8553,37997.82,B782,273.7795,401.7668,828.67,0.856
12:05:12,FLT1000,34.667,142.8532,37997.72,B782,273.8793,401.7651,828.8025,0.8561
12:05:13,FLT1000,34.6673,142.851,37997.73,B782,273.7542,401.7608,828.6486,0.856
12:05:14,FLT1000,34.6675,142.8489,37997.79,B782,273.6805,401.7605,828.735,0.8561
12:05:15,FLT1000,34.6678,142.8468,37997.77,B782,273.6668,401.7609,828.7611,0.8561
12:05:16,FLT1000,34.6681,142.8447,37997.77,B782,273.7599,401.7595,829.0103,0.8563
12:05:17,FLT1000,34.6684,142.8425,37997.79,B782,273.8301,401.7563,828.6816,0.856
12:05:18,FLT1000,34.6686,142.8404,37997.85,B782,273.8409,401.7548,828.9445,0.8563
12:05:19,FLT1000,34.6689,142.8383,37998.01,B782,273.7426,401.7558,828.6929,0.856
12:05:20,FLT1000,34.6692,142.8361,37998.06,B782,273.9218,401.7556,829.1749,0.8565
12:05:21,FLT1000,34.6695,142.834,37998.06,B782,273.8316,401.7571,828.9444,0.8563
12:05:22,FLT1000,34.6697,142.8318,37998.03,B782,273.7191,401.7562,828.7827,0.8561
12:05:23,FLT1000,34.67,142.8297,37998,B782,273.8372,401.7519,828.8347,0.8562
12:05:24,FLT1000,34.6703,142.8276,37997.94,B782,273.8307,401.7522,828.3657,0.8557
12:05:25,FLT1000,34.6705,142.8255,37998.02,B782,273.7792,401.7501,828.7105,0.856
12:05:26,FLT1000,34.6708,142.8233,37998.1,B782,273.8298,401.7499,828.566,0.8559
12:05:27,FLT1000,34.6711,142.8212,37998.18,B782,273.6902,401.7471,828.7219,0.856
12:05:28,FLT1000,34.6714,142.819,37998.24,B782,273.7725,401.7485,828.5583,0.8559
12:05:29,FLT1000,34.6716,142.8169,37998.3,B782,273.793,401.7482,828.7439,0.8561
12:05:30,FLT1000,34.6719,142.8148,37998.32,B782,273.7216,401.7455,828.7106,0.856
12:05:31,FLT1000,34.6722,142.8127,37998.35,B782,273.7637,401.7434,828.644,0.856
12:05:32,FLT1000,34.6725,142.8105,37998.46,B782,273.808,401.7393,828.6271,0.856
12:05:33,FLT1000,34.6727,142.8084,37998.53,B782,273.6897,401.7374,828.9014,0.8562
12:05:34,FLT1000,34.673,142.8063,37998.56,B782,273.75,401.7361,828.8431,0.8562
12:05:35,FLT1000,34.6733,142.8041,37998.56,B782,273.9107,401.7349,829.1895,0.8565
12:05:36,FLT1000,34.6735,142.802,37998.52,B782,273.7076,401.7333,828.6081,0.8559
12:05:37,FLT1000,34.6738,142.7998,37998.52,B782,273.7405,401.7334,828.515,0.8558
12:05:38,FLT1000,34.6741,142.7977,37998.57,B782,273.7745,401.7344,828.6368,0.856
12:05:39,FLT1000,34.6744,142.7956,37998.58,B782,273.7536,401.737,828.5369,0.8559
12:05:40,FLT1000,34.6746,142.7935,37998.49,B782,273.8063,401.736,828.6334,0.856
12:05:41,FLT1000,34.6749,142.7913,37998.41,B782,273.7063,401.7369,828.8174,0.8561
12:05:42,FLT1000,34.6752,142.7892,37998.48,B782,273.7614,401.7391,828.5784,0.8559
12:05:43,FLT1000,34.6754,142.7871,37998.43,B782,273.6999,401.7394,828.5562,0.8559
12:05:44,FLT1000,34.6757,142.7849,37998.32,B782,273.779,401.7373,828.7749,0.8561
12:05:45,FLT1000,34.676,142.7828,37998.27,B782,273.6699,401.7329,828.7893,0.8561
12:05:46,FLT1000,34.6763,142.7806,37998.27,B782,273.6595,401.732,828.5218,0.8558
12:05:47,FLT1000,34.6765,142.7785,37998.32,B782,273.7396,401.73,828.8612,0.8562
12:05:48,FLT1000,34.6768,142.7764,37998.37,B782,273.8249,401.7279,828.7293,0.8561
12:05:49,FLT1000,34.6771,142.7743,37998.41,B782,273.7582,401.7294,828.8654,0.8562
12:05:50,FLT1000,34.6773,142.7721,37998.43,B782,273.7593,401.7308,828.3763,0.8557
12:05:51,FLT1000,34.6776,142.77,37998.35,B782,273.7736,401.7339,828.7719,0.8561
12:05:52,FLT1000,34.6779,142.7678,37998.33,B782,273.6546,401.7342,828.4628,0.8558
12:05:53,FLT1000,34.6782,142.7657,37998.33,B782,273.6588,401.7369,828.6347,0.856
12:05:54,FLT1000,34.6784,142.7636,37998.31,B782,273.6902,401.7377,828.5771,0.8559
12:05:55,FLT1000,34.6787,142.7614,37998.21,B782,273.6608,401.7389,828.55,0.8559
12:05:56,FLT1000,34.679,142.7593,37998.1,B782,273.7608,401.7385,828.5635,0.8559
12:05:57,FLT1000,34.6792,142.7572,37998.04,B782,273.7252,401.7375,828.7002,0.856
12:05:58,FLT1000,34.6795,142.7551,37998.02,B782,273.8247,401.7364,828.984,0.8563
12:05:59,FLT1000,34.6798,142.7529,37998.01,B782,273.7946,401.7368,828.7621,0.8561
12:06:00,FLT1000,34.6801,142.7508,37997.99,B782,273.7548,401.7375,828.722,0.856
12:06:01,FLT1000,34.6803,142.7486,37998.04,B782,273.787,401.736,828.7372,0.8561
12:06:02,FLT1000,34.6806,142.7465,37998.03,B782,273.6911,401.7411,828.678,0.856
12:06:03,FLT1000,34.6809,142.7444,37998.03,B782,273.7424,401.7424,828.678,0.856
12:06:04,FLT1000,34.6812,142.7422,37997.93,B782,273.7154,401.7404,828.5558,0.8559
12:06:05,FLT1000,34.6814,142.7401,37997.94,B782,273.7518,401.7354,828.9219,0.8563
12:06:06,FLT1000,34.6817,142.738,37997.94,B782,273.7346,401.731,828.708,0.856
12:06:07,FLT1000,34.682,142.7358,37997.94,B782,273.7295,401.7264,828.4946,0.8558
12:06:08,FLT1000,34.6822,142.7337,37998,B782,273.5887,401.7228,828.2796,0.8556
12:06:09,FLT1000,34.6825,142.7316,37998,B782,273.6647,401.7193,828.2847,0.8556
12:06:10,FLT1000,34.6828,142.7294,37998.15,B782,273.7643,401.713,828.5737,0.8559
12:06:11,FLT1000,34.683,142.7273,37998.11,B782,273.7873,401.7059,828.5683,0.8559
12:06:12,FLT1000,34.6833,142.7252,37998.11,B782,273.7799,401.6983,828.7185,0.856
12:06:13,FLT1000,34.6836,142.723,37998.21,B782,273.6741,401.6924,828.7449,0.8561
12:06:14,FLT1000,34.6839,142.7209,37998.28,B782,273.7641,401.6863,828.7822,0.8561
12:06:15,FLT1000,34.6841,142.7188,37998.36,B782,273.7451,401.6796,828.5996,0.8559
12:06:16,FLT1000,34.6844,142.7166,37998.4,B782,273.6985,401.6742,828.7202,0.856
12:06:17,FLT1000,34.6847,142.7145,37998.41,B782,273.7138,401.6681,828.7097,0.856
12:06:18,FLT1000,34.6849,142.7124,37998.42,B782,273.7281,401.6606,828.8999,0.8562
12:06:19,FLT1000,34.6852,142.7102,37998.52,B782,273.7598,401.6562,828.5672,0.8559
12:06:20,FLT1000,34.6855,142.7081,37998.54,B782,273.749,401.6519,828.4695,0.8558
12:06:21,FLT1000,34.6858,142.706,37998.51,B782,273.6803,401.65,828.2282,0.8555
12:06:22,FLT1000,34.686,142.7038,37998.5,B782,273.7185,401.6487,828.6137,0.8559
12:06:23,FLT1000,34.6863,142.7017,37998.52,B782,273.6669,401.6474,828.5932,0.8559
12:06:24,FLT1000,34.6866,142.6995,37998.55,B782,273.6446,401.649,828.4394,0.8558
12:06:25,FLT1000,34.6868,142.6974,37998.55,B782,273.768,401.6497,828.3974,0.8557
12:06:26,FLT1000,34.6871,142.6953,37998.52,B782,273.7208,401.6476,828.5934,0.8559
12:06:27,FLT1000,34.6874,142.6932,37998.43,B782,273.6894,401.644,828.6193,0.8559
12:06:28,FLT1000,34.6877,142.691,37998.33,B782,273.7475,401.6418,828.7451,0.8561
12:06:29,FLT1000,34.6879,142.6889,37998.26,B782,273.7104,401.6389,828.5202,0.8558
12:06:30,FLT1000,34.6882,142.6868,37998.29,B782,273.5525,401.6374,828.9343,0.8563
12:06:31,FLT1000,34.6885,142.6846,37998.21,B782,273.697,401.635,828.5667,0.8559
12:06:32,FLT1000,34.6887,142.6825,37998.11,B782,273.7539,401.6282,828.5428,0.8559
12:06:33,FLT1000,34.689,142.6803,37998.08,B782,273.7864,401.6234,828.4671,0.8558
12:06:34,FLT1000,34.6893,142.6782,37998.14,B782,273.6604,401.6206,828.561,0.8559
12:06:35,FLT1000,34.6895,142.6761,37998.21,B782,273.6824,401.6205,828.3885,0.8557
12:06:36,FLT1000,34.6898,142.674,37998.24,B782,273.6942,401.6179,828.7514,0.8561
12:06:37,FLT1000,34.6901,142.6718,37998.24,B782,273.6837,401.6169,828.799,0.8561
12:06:38,FLT1000,34.6903,142.6697,37998.22,B782,273.7264,401.614,828.6404,0.856
12:06:39,FLT1000,34.6906,142.6675,37998.15,B782,273.7803,401.6085,828.7871,0.8561
12:06:40,FLT1000,34.6909,142.6654,37998.1,B782,273.6934,401.6038,828.5629,0.8559
12:06:41,FLT1000,34.6912,142.6633,37998.1,B782,273.6559,401.6021,828.4705,0.8558
12:06:42,FLT1000,34.6914,142.6611,37998.07,B782,273.7276,401.6001,828.4411,0.8558
12:06:43,FLT1000,34.6917,142.659,37998,B782,273.689,401.6017,828.4813,0.8558
12:06:44,FLT1000,34.692,142.6569,37997.99,B782,273.6556,401.6023,828.2675,0.8556
12:06:45,FLT1000,34.6922,142.6548,37997.88,B782,273.708,401.6024,828.5245,0.8558
12:06:46,FLT1000,34.6925,142.6526,37997.81,B782,273.6841,401.6001,828.6355,0.856
12:06:47,FLT1000,34.6928,142.6505,37997.73,B782,273.7454,401.5955,828.5257,0.8558
12:06:48,FLT1000,34.693,142.6483,37997.59,B782,273.7334,401.5932,828.5671,0.8559
12:06:49,FLT1000,34.6933,142.6462,37997.6,B782,273.6878,401.5912,828.5477,0.8559
12:06:50,FLT1000,34.6936,142.6441,37997.72,B782,273.7273,401.592,828.4858,0.8558
12:06:51,FLT1000,34.6939,142.642,37997.69,B782,273.5964,401.5927,828.5134,0.8558
12:06:52,FLT1000,34.6941,142.6398,37997.63,B782,273.7054,401.591,828.3948,0.8557
12:06:53,FLT1000,34.6944,142.6377,37997.55,B782,273.623,401.5852,828.6313,0.856
12:06:54,FLT1000,34.6947,142.6355,37997.5,B782,273.7322,401.5824,828.4436,0.8558
12:06:55,FLT1000,34.6949,142.6334,37997.58,B782,273.6922,401.5763,828.6377,0.856
12:06:56,FLT1000,34.6952,142.6313,37997.69,B782,273.6904,401.5742,828.5478,0.8559
12:06:57,FLT1000,34.6955,142.6291,37997.7,B782,273.6768,401.5692,828.4927,0.8558
12:06:58,FLT1000,34.6957,142.627,37997.7,B782,273.7665,401.566,828.5809,0.8559
12:06:59,FLT1000,34.696,142.6249,37997.8,B782,273.692,401.5651,828.3639,0.8557
12:07:00,FLT1000,34.6963,142.6228,37997.88,B782,273.5902,401.5626,828.3768,0.8557
12:07:01,FLT1000,34.6965,142.6206,37997.9,B782,273.6238,401.5615,828.519,0.8558
12:07:02,FLT1000,34.6968,142.6185,37997.97,B782,273.6654,401.56,828.1662,0.8555
12:07:03,FLT1000,34.6971,142.6163,37997.98,B782,273.661,401.5568,828.7592,0.8561
12:07:04,FLT1000,34.6974,142.6142,37998.03,B782,273.6722,401.5584,828.233,0.8555
12:07:05,FLT1000,34.6976,142.6121,37997.97,B782,273.6712,401.5594,828.5105,0.8558
12:07:06,FLT1000,34.6979,142.6099,37997.94,B782,273.6644,401.5625,828.328,0.8556
12:07:07,FLT1000,34.6982,142.6078,37997.82,B782,273.7693,401.5621,828.4138,0.8557
12:07:08,FLT1000,34.6984,142.6057,37997.66,B782,273.6944,401.5618,828.4458,0.8558
12:07:09,FLT1000,34.6987,142.6035,37997.53,B782,273.624,401.5588,828.3129,0.8556
12:07:10,FLT1000,34.699,142.6014,37997.42,B782,273.7264,401.5578,828.301,0.8556
12:07:11,FLT1000,34.6992,142.5993,37997.26,B782,273.6323,401.5559,828.2994,0.8556
12:07:12,FLT1000,34.6995,142.5971,37997.26,B782,273.6453,401.5532,828.2994,0.8556
12:07:13,FLT1000,34.6998,142.595,37997.16,B782,273.6834,401.5493,828.5029,0.8558
12:07:14,FLT1000,34.7,142.5929,37997.08,B782,273.7154,401.5482,828.6036,0.8559
12:07:15,FLT1000,34.7003,142.5907,37997.09,B782,273.6629,401.5488,828.5063,0.8558
12:07:16,FLT1000,34.7006,142.5886,37997.03,B782,273.6624,401.5529,828.4382,0.8558
12:07:17,FLT1000,34.7008,142.5864,37996.97,B782,273.6176,401.5554,828.4357,0.8558
12:07:18,FLT1000,34.7011,142.5843,37996.86,B782,273.751,401.5541,828.3459,0.8557
12:07:19,FLT1000,34.7014,142.5822,37996.78,B782,273.6807,401.5509,828.4724,0.8558
12:07:20,FLT1000,34.7017,142.5801,37996.73,B782,273.7259,401.5449,828.756,0.8561
12:07:21,FLT1000,34.7019,142.5779,37996.71,B782,273.6471,401.5436,828.3139,0.8556
12:07:22,FLT1000,34.7022,142.5758,37996.75,B782,273.6567,401.5441,828.3192,0.8556
12:07:23,FLT1000,34.7025,142.5737,37996.76,B782,273.6539,401.5449,828.4137,0.8557
12:07:24,FLT1000,34.7027,142.5715,37996.85,B782,273.6883,401.5442,828.7651,0.8561
12:07:25,FLT1000,34.703,142.5694,37996.82,B782,273.7009,401.5456,828.5552,0.8559
12:07:26,FLT1000,34.7033,142.5672,37996.76,B782,273.7971,401.5441,828.7368,0.8561
12:07:27,FLT1000,34.7035,142.5651,37996.71,B782,273.5653,401.54,828.3225,0.8556
12:07:28,FLT1000,34.7038,142.563,37996.82,B782,273.6872,401.5377,828.524,0.8558
12:07:29,FLT1000,34.7041,142.5609,37996.83,B782,273.7041,401.5351,828.352,0.8557
12:07:30,FLT1000,34.7043,142.5587,37996.96,B782,273.6784,401.5333,828.694,0.856
12:07:31,FLT1000,34.7046,142.5566,37997.05,B782,273.6732,401.5312,828.4884,0.8558
12:07:32,FLT1000,34.7049,142.5544,37997.12,B782,273.6528,401.5291,828.378,0.8557
12:07:33,FLT1000,34.7051,142.5523,37997.22,B782,273.6466,401.5263,828.5985,0.8559
12:07:34,FLT1000,34.7054,142.5502,37997.28,B782,273.6938,401.5229,828.5204,0.8558
12:07:35,FLT1000,34.7057,142.548,37997.41,B782,273.6234,401.5192,828.5454,0.8559
12:07:36,FLT1000,34.7059,142.5459,37997.46,B782,273.5922,401.5158,828.3051,0.8556
12:07:37,FLT1000,34.7062,142.5438,37997.54,B782,273.5993,401.51,828.5021,0.8558
12:07:38,FLT1000,34.7065,142.5417,37997.73,B782,273.726,401.5079,828.1832,0.8555
12:07:39,FLT1000,34.7067,142.5395,37997.9,B782,273.6772,401.5052,828.4319,0.8557
12:07:40,FLT1000,34.707,142.5374,37997.97,B782,273.5225,401.504,828.5287,0.8558
12:07:41,FLT1000,34.7073,142.5352,37998.02,B782,273.6521,401.5006,828.3653,0.8557
12:07:42,FLT1000,34.7075,142.5331,37998.1,B782,273.5455,401.4998,828.195,0.8555
12:07:43,FLT1000,34.7078,142.531,37998.27,B782,273.6085,401.4983,828.3374,0.8557
12:07:44,FLT1000,34.7081,142.5289,37998.4,B782,273.627,401.4973,828.3892,0.8557
12:07:45,FLT1000,34.7083,142.5267,37998.4,B782,273.6292,401.5011,828.2988,0.8556
12:07:46,FLT1000,34.7086,142.5246,37998.5,B782,273.6415,401.5017,828.2908,0.8556
12:07:47,FLT1000,34.7089,142.5224,37998.48,B782,273.5515,401.4979,828.4223,0.8557
12:07:48,FLT1000,34.7091,142.5203,37998.53,B782,273.6029,401.4976,828.1527,0.8555
12:07:49,FLT1000,34.7094,142.5182,37998.57,B782,273.5875,401.494,828.5759,0.8559
12:07:50,FLT1000,34.7097,142.516,37998.6,B782,273.64,401.4927,828.5755,0.8559
12:07:51,FLT1000,34.7099,142.5139,37998.66,B782,273.6158,401.4927,828.379,0.8557
12:07:52,FLT1000,34.7102,142.5118,37998.65,B782,273.6606,401.4952,828.2829,0.8556
12:07:53,FLT1000,34.7105,142.5096,37998.58,B782,273.5493,401.4992,828.0162,0.8553
12:07:54,FLT1000,34.7107,142.5075,37998.5,B782,273.633,401.5003,828.2619,0.8556
12:07:55,FLT1000,34.711,142.5053,37998.41,B782,273.5987,401.4998,828.5578,0.8559
12:07:56,FLT1000,34.7113,142.5032,37998.38,B782,273.4478,401.5007,828.1835,0.8555
12:07:57,FLT1000,34.7116,142.5011,37998.27,B782,273.6467,401.5045,828.4043,0.8557
12:07:58,FLT1000,34.7118,142.499,37998.19,B782,273.5557,401.5057,828.3675,0.8557
12:07:59,FLT1000,34.7121,142.4968,37998.16,B782,273.7348,401.5037,828.644,0.856
12:08:00,FLT1000,34.7123,142.4947,37998.07,B782,273.6147,401.5033,828.3513,0.8557
12:08:01,FLT1000,34.7126,142.4925,37998.07,B782,273.6563,401.5032,828.4539,0.8558
12:08:02,FLT1000,34.7129,142.4904,37998.04,B782,273.6347,401.5037,828.3913,0.8557
12:08:03,FLT1000,34.7131,142.4883,37997.92,B782,273.6258,401.5026,828.6671,0.856
12:08:04,FLT1000,34.7134,142.4862,37997.92,B782,273.6781,401.5027,828.4647,0.8558
12:08:05,FLT1000,34.7137,142.484,37997.92,B782,273.6028,401.4998,828.4647,0.8558
12:08:06,FLT1000,34.714,142.4819,37997.72,B782,273.6894,401.4993,828.4394,0.8558
12:08:07,FLT1000,34.7142,142.4798,37997.69,B782,273.7138,401.4974,828.6043,0.8559
12:08:08,FLT1000,34.7145,142.4776,37997.68,B782,273.6575,401.4979,828.3362,0.8557
12:08:09,FLT1000,34.7147,142.4755,37997.66,B782,273.664,401.4987,828.464,0.8558
12:08:10,FLT1000,34.715,142.4733,37997.52,B782,273.7496,401.4993,828.4876,0.8558
12:08:11,FLT1000,34.7153,142.4712,37997.39,B782,273.7853,401.4979,828.2032,0.8555
12:08:12,FLT1000,34.7155,142.4691,37997.39,B782,273.6799,401.496,828.4103,0.8557
12:08:13,FLT1000,34.7158,142.467,37997.35,B782,273.6576,401.4966,828.4346,0.8558
12:08:14,FLT1000,34.7161,142.4648,37997.31,B782,273.6622,401.4971,828.4613,0.8558
12:08:15,FLT1000,34.7163,142.4627,37997.22,B782,273.635,401.498,828.5007,0.8558
12:08:16,FLT1000,34.7166,142.4605,37997.17,B782,273.6884,401.4976,828.5336,0.8559
12:08:17,FLT1000,34.7169,142.4584,37997.17,B782,273.5775,401.4964,828.4138,0.8557
12:08:18,FLT1000,34.7171,142.4563,37997.23,B782,273.571,401.4974,828.3012,0.8556
12:08:19,FLT1000,34.7174,142.4541,37997.27,B782,273.6433,401.496,828.2556,0.8556
12:08:20,FLT1000,34.7177,142.452,37997.21,B782,273.6384,401.495,828.4231,0.8557
12:08:21,FLT1000,34.7179,142.4499,37997.26,B782,273.714,401.4959,828.3449,0.8557
12:08:22,FLT1000,34.7182,142.4477,37997.32,B782,273.6602,401.4912,828.6219,0.8559
12:08:23,FLT1000,34.7185,142.4456,37997.27,B782,273.5658,401.4904,828.4935,0.8558
12:08:24,FLT1000,34.7187,142.4435,37997.33,B782,273.584,401.4879,828.6786,0.856
12:08:25,FLT1000,34.719,142.4413,37997.43,B782,273.6432,401.4875,828.7007,0.856
12:08:26,FLT1000,34.7193,142.4392,37997.46,B782,273.675,401.4839,828.9001,0.8562
12:08:27,FLT1000,34.7195,142.4371,37997.54,B782,273.5961,401.4867,827.926,0.8552
12:08:28,FLT1000,34.7198,142.4349,37997.57,B782,273.5909,401.4866,828.5142,0.8558
12:08:29,FLT1000,34.7201,142.4328,37997.58,B782,273.6245,401.4831,828.474,0.8558
12:08:30,FLT1000,34.7203,142.4306,37997.61,B782,273.5651,401.485,828.2741,0.8556
12:08:31,FLT1000,34.7206,142.4285,37997.68,B782,273.5917,401.4815,828.3096,0.8556
12:08:32,FLT1000,34.7209,142.4264,37997.68,B782,273.5306,401.4808,828.3096,0.8556
12:08:33,FLT1000,34.7211,142.4243,37997.67,B782,273.5807,401.4782,828.4217,0.8557
12:08:34,FLT1000,34.7214,142.4221,37997.63,B782,273.6313,401.4781,828.3498,0.8557
12:08:35,FLT1000,34.7217,142.42,37997.69,B782,273.6118,401.4753,828.4137,0.8557
12:08:36,FLT1000,34.7219,142.4178,37997.82,B782,273.5617,401.4767,828.3796,0.8557
12:08:37,FLT1000,34.7222,142.4157,37997.84,B782,273.7207,401.4767,828.1936,0.8555
12:08:38,FLT1000,34.7225,142.4136,37997.9,B782,273.6053,401.4768,828.4959,0.8558
12:08:39,FLT1000,34.7227,142.4114,37998.01,B782,273.5594,401.4772,828.5517,0.8559
12:08:40,FLT1000,34.723,142.4093,37998.06,B782,273.5678,401.4767,828.4569,0.8558
12:08:41,FLT1000,34.7233,142.4072,37998.03,B782,273.5815,401.4765,828.4072,0.8557
12:08:42,FLT1000,34.7235,142.405,37998.06,B782,273.5678,401.474,828.564,0.8559
12:08:43,FLT1000,34.7238,142.4029,37998.13,B782,273.6519,401.4729,828.5059,0.8558
12:08:44,FLT1000,34.7241,142.4008,37998.2,B782,273.6277,401.4724,828.4605,0.8558
12:08:45,FLT1000,34.7243,142.3986,37998.22,B782,273.6089,401.4731,828.6146,0.8559
12:08:46,FLT1000,34.7246,142.3965,37998.16,B782,273.628,401.4732,828.3243,0.8556
12:08:47,FLT1000,34.7248,142.3944,37998.18,B782,273.8847,401.4691,828.8316,0.8562
12:08:48,FLT1000,34.7251,142.3922,37998.27,B782,273.6957,401.4677,828.5718,0.8559
12:08:49,FLT1000,34.7254,142.3901,37998.27,B782,273.6653,401.4688,828.2962,0.8556
12:08:50,FLT1000,34.7256,142.3879,37998.25,B782,273.599,401.4684,828.4389,0.8558
12:08:51,FLT1000,34.7259,142.3858,37998.24,B782,273.5524,401.4681,828.2296,0.8555
12:08:52,FLT1000,34.7262,142.3837,37998.23,B782,273.5366,401.4679,828.2363,0.8555
12:08:53,FLT1000,34.7264,142.3816,37998.29,B782,273.6568,401.4642,828.1795,0.8555
12:08:54,FLT1000,34.7267,142.3794,37998.33,B782,273.7852,401.4596,828.413,0.8557
12:08:55,FLT1000,34.727,142.3773,37998.41,B782,273.5303,401.455,828.7142,0.856
12:08:56,FLT1000,34.7272,142.3751,37998.5,B782,273.5873,401.4557,828.279,0.8556
12:08:57,FLT1000,34.7275,142.373,37998.56,B782,273.627,401.4549,828.1446,0.8555
12:08:58,FLT1000,34.7278,142.3709,37998.61,B782,273.785,401.4501,828.6214,0.8559
12:08:59,FLT1000,34.728,142.3687,37998.66,B782,273.6539,401.4417,828.1837,0.8555
12:09:00,FLT1000,34.7283,142.3666,37998.76,B782,273.6575,401.4334,828.5091,0.8558
12:09:01,FLT1000,34.7286,142.3645,37998.88,B782,273.5716,401.4301,828.0797,0.8554
12:09:02,FLT1000,34.7288,142.3624,37998.9,B782,273.6028,401.4282,828.4783,0.8558
12:09:03,FLT1000,34.7291,142.3602,37998.95,B782,273.6425,401.4212,828.488,0.8558
12:09:04,FLT1000,34.7294,142.3581,37999.02,B782,273.6145,401.4169,828.3664,0.8557
12:09:05,FLT1000,34.7296,142.3559,37999.02,B782,273.6147,401.4129,828.437,0.8558
12:09:06,FLT1000,34.7299,142.3538,37999.04,B782,273.6274,401.4082,828.2994,0.8556
